5.04,40.64,1021.35,93.63
17.18,40.55,1000.47,72.03
11.24,25.36,1009.26,97.47
32.69,72.86,1003.57,56.84
27.6,73.42,1011.91,83.66
7.5,38.06,1021.96,83.45
22.15,43.77,1010.81,60.08
18.18,44.63,1020.41,48.64
17.19,37.2,1011.84,67.59
10.42,43.79,1016.22,90.75
12.74,49.83,1007.44,91.47
27.43,56.85,1011.86,36.76
23.68,68.12,1011.18,72.45
13.83,42.86,1030.77,75.09
16.58,41.93,1022.36,45.24
13.41,45.0,1021.65,45.24
16.61,50.9,1013.18,85.26
3.99,39.9,1009.74,96.81
23.39,63.21,1011.91,84.57
14.42,41.16,1004.32,88.42
7.11,43.13,1018.96,87.82
13.7,45.64,1019.18,92.66
24.43,65.18,1012.57,77.83
27.39,69.14,1008.82,78.35
26.94,62.91,1011.68,41.3
19.09,42.44,1012.93,63.59
15.46,44.6,1017.7,68.2
31.94,74.99,1002.05,34.12
10.58,41.49,1020.43,91.9
19.95,58.46,1017.45,89.46
5.82,40.62,1016.79,85.04
12.72,44.9,1007.6,71.8
14.87,54.3,1017.17,71.57
29.17,67.45,1014.1,46.85
14.13,43.7,1015.94,80.89
22.67,60.77,1017.56,79.43
28.01,64.69,1007.61,58.45
30.93,70.83,1010.61,46.13
23.01,66.54,1009.86,64.53
32.53,77.95,1014.76,58.1
26.57,44.57,1007.76,50.39
11.64,40.1,1015.5,87.05
16.31,42.28,1007.45,77.77
20.03,45.01,1012.73,56.89
20.79,65.59,1014.9,77.0
17.3,42.24,1017.07,64.52
25.86,61.08,1013.51,67.5
9.8,41.82,1032.98,67.55
25.42,75.6,1017.39,77.63
28.75,77.24,1008.92,77.17
18.58,46.97,1014.25,74.09
22.56,70.79,1005.85,93.09
23.05,48.98,1015.64,49.33
26.78,52.3,1008.52,61.23
10.13,39.18,1024.09,85.48
31.97,69.04,1008.5,47.69
8.95,36.18,1014.08,76.94
7.57,39.61,1018.66,85.73
25.97,43.21,1011.9,88.73
24.56,60.27,1017.63,74.5
30.71,64.05,1011.75,62.81
13.8,39.39,1013.85,81.95
20.21,58.12,1015.36,79.18
16.77,45.01,1013.47,81.42
29.18,71.43,1011.65,59.49
17.86,52.9,1015.71,67.99
4.24,39.9,1009.28,96.74
24.11,59.27,1011.02,78.18
15.5,40.12,1012.79,96.75
9.62,41.01,1019.43,97.99
5.05,35.57,1027.03,80.02
26.81,71.29,1009.65,80.69
15.68,39.16,1006.09,75.62
21.85,63.86,1020.16,68.84
30.98,67.45,1015.18,45.4
30.14,67.69,1006.54,57.05
29.89,71.29,1009.0,55.72
29.42,56.9,1006.51,53.6
26.6,61.02,1010.26,66.16
19.64,48.06,1014.81,74.96
13.16,54.3,1017.33,82.43
33.17,70.4,1004.45,58.0
16.14,44.71,1014.83,39.41
25.34,71.06,1007.74,92.52
21.12,63.56,1014.16,81.42
13.41,39.35,1015.1,79.32
13.38,40.12,1013.92,96.96
17.27,43.52,1021.37,76.73
16.69,46.18,1010.8,96.8
7.8,39.04,1018.46,66.5
27.14,75.23,1011.47,63.14
21.08,44.05,1008.13,72.52
32.23,69.13,1000.61,55.1
13.48,40.73,1017.59,94.81
10.45,40.0,1019.01,89.01
25.43,70.17,1000.46,87.84
7.09,39.37,1020.07,73.26
31.24,74.22,1007.74,48.77
21.92,61.87,1009.68,58.83
10.74,52.75,1021.75,75.41
13.67,41.48,1017.51,63.54
9.79,39.69,1002.36,93.86
14.04,39.64,1011.09,87.22
24.43,61.25,1011.66,85.24
14.88,42.28,1007.26,71.3
10.68,38.38,1020.79,72.33
14.22,42.32,1015.54,77.23
14.47,44.66,1016.33,93.52
7.19,40.81,1015.22,85.65
11.73,37.92,1008.24,65.13
10.94,43.67,1012.36,73.3
14.44,39.0,1017.06,76.02
24.53,74.78,1009.9,78.34
29.72,54.2,1012.86,38.48
17.52,44.05,1008.87,85.67
12.99,44.0,1025.22,90.27
10.04,39.66,1015.84,82.31
30.5,66.75,1017.55,38.2
33.11,69.75,1008.88,42.08
13.41,40.89,1010.85,89.61
26.98,74.78,1009.77,69.54
15.19,42.03,1017.38,71.66
28.24,64.69,1007.35,61.14
29.04,60.07,1014.88,47.23
13.74,45.08,1024.97,84.79
12.58,39.72,1017.85,57.74
17.3,47.45,1010.29,87.13
28.0,69.05,1000.82,65.24
15.15,53.82,1016.34,62.59
25.47,65.34,1015.3,50.31
20.78,68.28,1008.75,60.87
26.12,49.02,1008.63,72.04
13.78,40.73,1017.55,94.28
26.28,68.14,1005.61,53.17
27.76,75.33,1003.69,79.62
18.26,49.64,1024.92,62.82
6.4,39.18,1024.6,86.83
26.31,44.57,1007.51,52.6
32.89,73.68,1014.45,52.34
6.74,36.08,1020.36,86.98
22.69,65.18,1012.47,80.9
33.11,77.54,1010.36,50.99
22.28,58.86,1014.08,66.47
28.84,75.6,1018.41,53.96
31.75,74.99,1003.25,53.33
9.6,41.82,1032.93,72.63
21.54,69.48,1011.04,80.48
13.33,38.47,1015.42,58.27
12.73,37.73,1021.89,61.76
28.73,68.24,1008.31,56.85
9.0,43.13,1020.25,81.32
31.1,68.51,1012.99,54.3
28.81,56.86,1005.82,56.86
14.95,42.74,1027.66,66.71
23.04,48.06,1014.16,54.99
24.04,68.94,1007.62,69.11
27.69,65.34,1014.31,46.59
28.82,64.79,1016.74,56.34
25.23,69.34,1009.51,82.87
8.77,40.77,1011.54,89.58
7.61,44.71,1019.41,70.48
28.37,75.6,1017.48,55.19
21.82,50.66,1013.74,73.6
14.82,42.74,1028.04,69.81
13.97,52.05,1012.05,85.36
31.74,72.25,1012.21,41.62
27.27,72.58,1009.25,89.31
23.95,58.79,1010.45,74.34
29.08,66.54,1004.67,64.5
28.3,64.33,1011.23,68.88
12.66,43.67,1012.49,95.96
30.12,74.16,1013.13,63.56
29.44,65.51,1014.82,56.49
25.95,59.92,1010.05,76.05
32.5,71.37,1003.75,43.8
23.97,44.57,1007.35,62.71
21.97,58.12,1015.29,77.47
32.17,73.21,1001.43,69.86
12.35,40.73,1019.03,95.53
18.03,53.16,1013.06,82.03
32.07,71.29,1008.43,44.95
31.39,69.59,1008.28,62.86
11.92,40.62,1016.66,55.25
10.65,41.78,1013.66,70.04
31.24,68.3,1015.89,42.84
9.13,39.04,1022.36,74.6
23.39,71.25,1005.22,93.7
11.95,42.03,1017.58,90.89
33.3,68.14,1003.02,53.43
24.27,61.47,1007.84,80.85
18.13,39.72,1002.75,58.85
21.9,55.5,1018.85,60.27
27.52,67.9,1005.65,59.52
16.76,48.14,1012.92,65.74
12.77,36.71,1013.29,86.4
16.44,53.82,1015.4,63.16
29.01,70.32,1007.26,60.55
18.9,57.5,1016.21,93.9
22.33,71.94,1011.06,82.85
26.58,59.39,1014.49,65.87
17.36,52.9,1015.42,69.97
28.18,64.84,1009.22,56.04
24.63,59.57,1010.45,85.36
13.62,40.2,1014.2,85.05
16.62,54.3,1017.99,63.76
17.33,41.35,999.51,68.36
20.72,63.94,1017.17,59.83
6.89,39.37,1020.21,74.17
33.61,69.88,1007.4,42.51
27.38,59.21,1012.74,53.53
23.21,63.94,1013.56,80.23
26.13,71.25,999.8,88.47
15.18,44.2,1019.6,72.45
5.66,39.42,1024.7,78.52
15.75,36.99,1007.67,93.8
29.45,75.6,1018.12,50.68
20.12,69.45,1013.23,88.48
22.8,73.17,1011.87,91.57
29.93,71.85,1008.43,66.64
29.25,72.99,1006.85,61.15
34.14,74.34,1000.19,43.56
19.47,58.79,1016.8,87.26
24.03,58.46,1015.71,70.15
12.71,43.02,1012.25,62.68
26.6,61.41,1012.35,54.42
27.09,65.61,1014.22,48.13
26.44,71.77,1006.68,81.45
28.31,65.71,1014.67,59.29
10.87,44.71,1021.38,58.22
29.54,69.48,1008.91,56.07
15.98,41.48,1017.0,55.73
24.27,70.47,1008.96,78.31
29.78,70.98,1007.82,77.59
24.05,64.69,1006.63,69.2
28.59,80.18,1011.36,89.18
13.97,40.24,1018.32,88.72
11.56,40.43,1025.48,74.75
20.07,49.21,1012.34,56.8
31.19,68.3,1014.86,39.1
18.39,67.71,1003.77,92.48
9.78,43.8,1022.25,69.64
29.26,69.34,1009.76,58.64
9.53,38.38,1020.49,80.08
22.32,48.41,1008.68,79.11
18.95,42.23,1013.01,79.4
11.55,42.34,1020.78,94.56
27.3,65.12,1016.24,44.87
22.1,68.63,1015.19,59.05
17.12,68.28,1003.56,94.29
14.85,45.87,1009.37,84.65
10.33,40.69,1014.25,84.46
19.45,46.33,1013.39,99.52
12.16,40.81,1025.79,70.97
7.65,36.3,1016.5,65.51
4.31,38.5,1011.75,82.08
19.04,43.43,1009.25,68.74
26.02,70.79,1004.21,79.12
26.09,60.29,1017.72,50.83
27.14,65.27,1013.26,55.17
22.67,58.2,1016.91,60.75
7.28,40.67,1020.16,72.7
25.62,73.17,1011.65,86.45
22.33,59.8,1016.84,67.09
23.93,68.28,1005.16,69.91
29.07,51.43,1006.22,61.58
15.79,50.88,1014.58,99.9
28.81,64.96,1000.46,68.05
17.07,44.9,1020.74,70.18
32.51,69.98,1011.92,49.45
22.11,59.8,1016.74,73.9
18.41,62.1,1020.4,78.1
28.9,71.25,1000.73,77.24
10.47,44.21,1017.87,85.34
10.09,37.14,1012.99,72.59
27.09,73.5,1011.34,76.06
17.44,44.89,1009.9,80.54
23.76,58.82,1011.75,77.34
31.11,69.05,1002.37,41.56
23.86,63.77,1014.6,82.37
15.09,40.89,1010.15,92.0
9.26,39.61,1021.18,84.58
15.83,52.75,1024.3,58.34
9.96,39.66,1015.23,82.98
19.3,65.59,1014.07,81.98
19.91,51.19,1008.0,90.23
23.18,51.43,1011.56,81.83
19.13,45.38,1014.72,81.95
24.6,63.78,1017.25,60.33
29.38,74.9,1003.25,72.19
29.15,69.48,1008.68,55.78
31.03,69.59,1007.77,63.96
21.84,45.09,1013.94,46.11
6.28,43.02,1013.72,88.13
22.48,50.32,1008.47,83.58
31.51,71.97,1007.84,71.18
15.67,41.1,1004.1,77.93
13.24,39.16,1016.52,86.66
17.1,43.52,1020.3,70.51
32.32,67.9,1006.08,37.93
23.51,63.78,1016.1,69.79
13.58,40.75,1016.05,76.45
12.43,40.27,1007.08,61.56
16.37,39.64,1009.19,76.92
7.64,43.79,1016.17,84.45
21.03,59.8,1015.86,76.63
33.37,73.88,1005.8,47.94
18.92,62.26,1012.05,85.99
20.61,48.78,1020.8,85.05
22.38,63.31,1014.76,73.8
30.2,73.67,1006.31,62.14
31.02,70.4,1006.24,77.86
17.64,57.76,1016.28,85.04
28.85,58.33,1013.78,41.39
22.4,70.94,1008.06,84.52
19.13,68.61,1010.65,94.92
23.79,59.44,1012.53,79.48
22.12,60.37,1008.75,92.13
29.14,67.45,1015.51,46.47
20.17,56.03,1019.47,56.77
29.3,74.16,1007.72,81.92
5.7,40.62,1016.07,84.94
25.5,68.08,1011.13,72.86
16.06,47.45,1009.97,88.09
27.75,65.34,1014.8,45.91
25.12,66.56,1009.22,65.62
22.78,62.44,1011.79,75.43
29.3,69.48,1010.1,53.69
8.01,40.02,1031.33,85.01
16.58,38.01,1023.5,60.14
17.08,58.86,1016.04,87.46
17.54,44.58,1016.56,79.0
26.93,56.9,1006.25,77.79
22.52,67.32,1011.4,66.2
13.48,46.18,1018.15,88.38
9.05,40.0,1015.48,80.91
19.93,56.65,1020.7,62.82
29.68,64.33,1011.2,57.73
30.52,70.04,1010.62,54.47
12.54,40.8,1024.56,68.97
27.6,69.05,1003.87,42.01
18.48,46.48,1007.53,82.57
15.24,48.6,1007.08,86.49
4.41,42.07,1005.54,68.85
15.82,44.88,1018.59,78.88
24.65,72.43,1007.99,90.05
19.02,52.72,1025.44,51.9
23.32,69.13,1010.75,91.84
23.99,68.12,1012.92,70.68
10.12,39.96,1025.98,98.63
12.53,43.56,1014.8,74.05
18.11,52.08,1002.51,100.09
24.94,59.07,1008.89,84.79
30.92,59.57,1010.87,62.43
12.68,45.01,1013.86,83.26
25.41,66.49,1014.06,51.09
14.12,39.4,1008.02,76.45
28.33,64.96,999.71,69.66
14.77,49.15,1020.56,80.27
29.0,70.72,1009.51,67.72
18.02,49.78,1003.86,100.09
11.55,40.6,1014.44,87.06
15.31,52.75,1025.21,55.22
12.36,37.73,1021.36,65.45
19.45,58.95,1017.79,93.46
27.05,67.79,1010.99,71.37
9.73,40.22,1011.48,87.88
11.11,37.5,1013.68,73.67
13.01,41.58,1020.82,78.41
11.76,40.96,1023.22,81.31
17.58,39.63,1004.84,80.43
27.54,51.43,1012.3,54.82
29.79,77.17,1009.68,64.0
13.83,40.2,1013.28,90.44
32.05,77.24,1008.06,67.09
28.14,76.86,1000.7,70.17
34.11,73.56,1006.77,45.92
22.83,70.79,1006.36,92.07
21.04,47.43,1007.15,64.82
12.39,40.75,1016.05,81.91
27.7,72.24,1011.02,67.6
16.62,39.99,1007.07,77.14
25.27,67.07,1006.34,66.35
9.52,41.26,1020.55,89.73
17.74,58.33,1013.55,81.8
22.9,49.3,1003.45,80.95
14.86,43.14,1019.21,99.14
26.71,66.25,1008.11,79.28
13.42,42.86,1013.88,85.13
25.82,72.39,1003.4,86.33
15.14,44.21,1019.97,83.86
10.17,41.17,1018.58,87.72
27.44,65.59,1010.76,68.67
23.94,63.21,1013.52,83.12
25.16,74.33,1014.55,76.7
12.88,42.74,1026.25,74.54
31.87,67.32,1013.65,36.69
22.18,65.46,1016.74,54.02
9.41,41.54,1019.48,82.19
12.17,40.6,1013.59,88.62
30.57,69.71,1008.94,59.99
28.16,70.98,1008.51,72.12
9.72,43.41,1016.25,76.39
11.9,39.16,1016.53,84.59
7.1,41.74,1022.25,91.07
11.47,40.27,1005.39,77.4
28.19,67.45,1013.97,49.76
9.75,36.66,1026.21,70.12
7.55,43.65,1019.09,61.71
19.9,56.53,1020.52,78.05
12.45,40.56,1017.84,66.52
9.15,39.61,1018.11,75.29
14.38,40.66,1016.34,92.37
26.16,67.9,1005.81,61.02
22.63,45.61,1014.14,73.06
30.51,70.79,1004.55,56.05
26.2,60.07,1014.75,59.41
25.77,69.04,1009.66,65.49
14.74,44.47,1028.29,67.87
17.02,44.85,1014.38,62.66
17.68,53.16,1013.09,82.79
8.93,40.46,1019.03,71.0
9.49,40.69,1015.09,91.31
23.48,72.99,1009.61,88.16
22.69,49.21,1012.64,46.83
12.65,44.34,1019.4,71.45
12.79,44.68,1022.51,99.55
13.01,41.17,1017.26,76.2
30.76,69.14,1007.63,71.24
22.56,47.43,1006.72,54.82
20.7,58.16,1016.73,68.19
21.09,50.9,1012.42,69.09
26.35,59.44,1012.16,63.73
35.1,68.27,1006.96,43.51
14.43,38.28,1014.76,79.76
16.32,43.56,1014.4,59.77
12.21,40.64,1020.31,83.84
32.13,69.98,1013.3,55.85
25.68,70.32,1009.08,90.48
24.4,62.26,1011.62,70.1
6.41,40.81,1026.57,93.51
23.38,65.06,1014.12,59.36
30.21,75.33,1002.24,66.71
22.88,50.23,1016.11,63.77
27.99,71.58,1010.68,68.99
16.01,49.64,1026.35,77.75
31.08,59.57,1010.76,60.49
23.09,70.02,1010.58,77.85
21.03,69.05,1002.17,75.35
12.05,49.83,1008.54,95.11
14.73,54.3,1016.75,67.13
32.56,68.14,1004.02,35.04
6.99,40.07,1014.83,54.36
18.84,40.79,1005.18,92.46
6.18,41.38,1020.23,81.38
13.72,49.83,1006.88,89.49
29.48,59.27,1010.99,51.23
14.35,39.39,1012.92,82.41
19.47,43.43,1011.66,69.93
26.92,73.17,1011.42,76.94
26.16,70.04,1009.63,73.22
19.77,49.39,1019.02,91.03
26.92,62.44,1011.09,70.8
27.54,75.6,1018.26,57.89
18.75,41.1,1001.97,59.6
26.29,68.24,1010.71,76.95
27.16,65.61,1014.21,47.93
16.0,39.16,1016.37,77.63
10.38,37.73,1021.5,75.02
30.29,74.16,1008.77,75.23
24.69,71.73,1010.13,70.54
14.16,40.89,1010.78,82.86
9.97,39.99,1010.09,95.0
21.96,51.43,1007.28,89.96
32.43,68.31,1010.09,42.22
27.99,69.89,1013.94,51.25
18.15,45.01,1013.06,72.4
8.83,43.56,1014.9,81.55
26.62,70.36,1005.15,84.99
32.96,68.31,1010.39,42.33
24.67,68.61,1010.71,57.47
27.06,70.47,1007.0,72.37
25.0,69.71,1009.23,80.92
15.47,38.73,1001.13,77.61
17.36,41.23,998.08,63.46
29.62,70.02,1010.09,43.1
13.54,40.69,1015.85,77.55
24.52,59.15,1014.03,74.83
9.73,38.56,1017.18,61.81
20.6,65.12,1015.53,71.57
25.16,68.08,1010.89,70.16
20.86,63.73,1008.54,96.83
10.31,45.01,1018.42,93.67
20.37,69.48,1011.04,84.31
17.58,44.9,1020.52,71.48
19.04,51.86,1018.05,79.01
25.38,71.73,1009.97,72.6
32.81,77.17,1009.17,53.13
19.41,67.32,1012.34,78.8
21.73,69.05,1001.31,86.64
22.29,56.89,1014.39,84.89
29.39,71.14,1010.97,53.88
20.08,58.12,1015.53,80.84
16.51,51.86,1022.37,81.18
14.47,42.99,1009.78,91.15
17.37,40.55,1001.19,71.42
17.03,43.99,1021.5,82.32
25.91,67.07,1005.66,60.12
6.03,40.78,1025.53,98.68
31.9,73.42,1010.82,60.58
20.03,47.45,1009.04,77.56
31.23,68.67,1005.82,52.1
13.8,45.08,1023.99,79.72
15.52,41.93,1022.97,52.92
23.68,51.3,1011.86,71.24
23.25,70.32,1009.28,86.52
24.58,49.02,1008.85,79.32
8.3,36.3,1015.97,60.62
9.27,42.02,1004.29,95.05
15.52,42.86,1015.09,83.48
30.71,68.24,1006.15,34.15
11.47,25.36,1008.27,95.4
30.51,70.94,1007.64,59.42
26.43,66.48,1004.36,55.9
28.65,70.32,1008.46,58.13
21.38,49.21,1012.49,53.77
19.97,59.21,1017.87,83.46
19.38,54.9,1017.08,70.46
17.77,44.6,1016.97,54.25
7.04,41.74,1021.91,88.55
30.3,69.51,1011.8,50.43
14.91,43.34,1015.15,81.56
26.87,69.23,1012.71,54.54
18.86,51.43,1010.27,86.0
20.77,43.77,1010.76,63.12
12.2,44.77,1018.64,76.1
16.17,41.79,1005.78,78.8
11.69,35.76,1019.02,55.6
9.17,40.67,1019.03,66.21
10.82,42.02,996.03,99.34
23.08,48.41,1008.44,82.35
12.74,39.13,1008.19,94.81
26.85,57.19,1007.9,60.04
28.44,69.4,1003.98,73.51
14.02,42.86,1030.86,68.36
14.57,41.79,1007.61,82.85
15.4,40.69,1015.1,70.25
16.75,42.23,1013.81,84.98
29.83,68.67,1005.33,71.15
26.25,66.56,1008.29,60.65
27.17,63.09,1015.59,68.33
27.49,71.94,1008.25,68.29
11.7,41.16,1017.98,95.71
24.37,73.42,1010.19,76.01
26.14,61.02,1010.13,66.71
15.91,38.62,1016.2,63.63
9.24,41.4,1030.72,87.36
14.09,41.66,1009.25,71.4
10.61,37.5,1008.8,100.13
28.72,76.86,999.31,71.74
16.61,25.88,1009.34,65.47
24.35,51.86,1014.34,67.22
26.95,72.24,1011.16,73.14
13.89,41.49,1020.02,86.47
20.98,47.43,1007.39,68.15
24.74,63.87,1016.91,55.65
16.12,45.87,1008.15,86.12
20.94,44.58,1016.98,59.65
21.01,58.96,1014.33,61.8
6.52,35.57,1025.37,78.32
13.14,43.71,1024.47,87.42
13.93,44.47,1025.35,81.54
14.46,45.87,1009.21,84.09
21.83,62.91,1011.07,91.34
9.97,41.26,1020.6,91.14
15.09,43.13,1015.71,54.36
25.63,71.58,1010.14,87.57
24.17,71.58,1010.16,89.96
18.6,43.56,1013.9,51.16
31.05,69.13,1000.38,58.49
10.19,37.14,1012.74,73.48
13.26,41.78,1009.77,61.69
9.66,41.82,1033.19,73.19
23.6,62.44,1011.52,78.12
15.91,71.14,1019.7,72.65
8.79,40.67,1019.5,66.3
30.88,67.83,1008.97,54.99
20.98,60.07,1016.26,67.18
14.2,42.86,1031.96,69.59
25.69,57.32,1012.34,44.18
23.65,59.92,1010.19,89.53
15.48,44.99,1011.94,69.95
10.64,39.61,1018.33,66.81
14.48,38.92,1015.6,90.05
10.47,43.14,1010.35,86.86
24.65,63.86,1018.37,56.15
16.2,45.76,1014.73,89.84
28.61,52.84,1006.0,45.73
23.13,61.47,1008.96,85.5
13.55,42.99,1007.58,97.55
18.71,54.9,1017.12,74.79
14.35,49.83,1006.39,91.23
29.79,69.34,1008.82,65.13
29.64,54.2,1013.0,39.56
15.11,45.01,1017.01,84.39
25.02,60.29,1017.49,54.75
23.61,49.16,1002.39,65.63
16.05,38.28,1014.38,73.89
19.59,59.87,1018.28,84.83
23.23,56.89,1012.87,75.43
9.41,43.5,1021.0,88.74
6.63,39.37,1020.33,76.18
27.89,69.88,1007.99,85.62
22.54,51.95,1007.29,79.28
14.0,40.8,1026.17,54.82
6.87,39.85,1012.66,83.34
30.47,70.02,1009.65,62.03
27.33,68.94,1007.04,61.83
13.7,34.03,1018.82,69.07
22.03,59.43,1006.88,82.05
30.32,74.22,1008.31,53.14
17.13,43.79,1016.09,58.94
26.3,71.94,1006.64,85.12
17.55,48.78,1016.81,91.27
23.34,59.14,1017.47,78.91
23.26,58.2,1016.72,57.98
8.07,41.17,1019.4,86.43
24.45,68.63,1013.38,45.35
18.41,49.69,1006.66,80.55
18.22,58.2,1017.09,81.92
16.54,42.86,1014.85,78.0
30.01,65.18,1012.87,43.95
29.19,67.51,1011.48,55.55
14.58,41.92,1030.42,61.96
19.41,64.45,1009.44,64.05
18.95,65.48,1018.17,71.85
11.36,40.75,1016.34,85.19
23.79,58.49,1011.0,75.39
16.55,41.93,1022.71,42.73
21.43,59.14,1015.91,64.4
18.98,60.1,1010.09,85.34
16.38,55.5,1019.8,82.44
23.26,59.21,1017.71,67.16
22.55,69.84,1006.57,76.29
10.01,40.78,1023.71,88.11
23.33,54.2,1012.47,79.48
20.89,68.63,1012.6,69.52
14.18,53.82,1016.9,64.57
8.94,42.07,1018.9,85.93
28.61,69.84,1004.02,67.26
28.59,75.08,1005.58,60.3
13.91,40.24,1017.03,85.93
32.21,71.85,1008.25,58.09
15.34,43.5,1021.18,79.44
27.0,69.34,1008.88,74.4
23.63,65.59,1013.1,76.95
6.79,38.5,1012.61,72.46
9.01,40.77,1022.37,90.3
17.92,44.2,1018.97,53.8
9.05,40.67,1015.57,75.48
24.17,73.18,1011.72,86.1
26.92,63.73,1010.29,68.6
15.59,52.75,1024.3,59.93
10.17,41.46,1019.34,83.04
10.66,37.5,1009.42,95.86
32.48,69.89,1013.98,46.39
29.05,68.24,1007.88,42.67
32.91,73.68,1014.49,50.62
6.1,40.07,1020.21,67.24
25.11,63.21,1012.21,83.58
7.89,71.14,1018.4,86.49
22.82,69.94,1004.65,73.47
14.13,43.41,1015.26,55.63
9.32,36.3,1027.9,77.02
11.86,40.55,1019.82,91.45
10.05,40.46,1018.71,67.38
11.22,40.22,1011.01,81.67
31.68,70.79,1004.05,54.5
10.27,42.34,1022.69,92.78
9.34,40.77,1012.14,90.81
28.83,66.44,1008.47,77.49
24.01,67.17,1007.44,86.87
9.68,41.48,1018.24,71.04
14.86,44.71,1018.3,49.46
8.74,36.3,1015.18,61.97
16.55,46.18,1009.97,96.54
27.65,48.41,1008.54,58.25
10.1,41.17,1019.18,84.87
28.75,64.84,1009.61,58.24
18.75,63.09,1018.19,87.84
18.32,45.0,1022.67,46.38
28.62,68.24,1010.15,69.31
11.46,39.1,1010.17,100.15
13.92,43.41,1015.12,61.64
22.89,74.78,1009.79,81.57
21.13,47.43,1006.97,64.26
24.78,68.94,1007.29,70.56
17.03,47.83,1004.94,79.68
25.41,65.12,1016.01,53.39
21.47,60.93,1006.46,87.83
10.8,41.39,1019.74,74.08
11.67,36.18,1016.03,61.44
19.61,56.65,1020.64,63.74
21.48,47.43,1006.88,63.54
21.48,66.91,1008.58,84.49
14.17,43.13,1014.94,48.62
24.15,64.63,1020.72,58.06
28.81,69.23,1013.14,39.18
16.53,46.18,1010.2,95.42
22.1,68.12,1012.71,79.77
16.22,50.88,1014.33,100.09
10.9,40.67,1016.66,65.09
13.9,40.2,1013.13,89.91
30.61,77.17,1009.49,73.19
5.9,45.87,1013.25,87.0
5.67,45.87,1008.91,93.29
17.82,65.94,1013.44,88.13
9.34,41.49,1020.58,97.59
27.07,66.93,1017.32,55.38
25.52,71.98,1006.89,86.94
33.37,79.05,1007.19,62.64
22.25,66.54,1004.64,89.15
28.34,63.77,1013.7,61.13
32.87,71.32,1004.36,54.69
9.84,40.72,1022.21,77.79
15.8,53.82,1015.87,68.48
21.96,71.85,1009.38,75.98
8.3,40.35,1012.37,98.17
8.39,36.3,1015.39,62.23
12.55,39.58,1010.68,76.9
24.37,65.61,1014.5,65.67
33.43,69.88,1006.86,44.84
13.04,41.04,1026.27,69.75
13.52,39.39,1012.91,84.03
11.46,38.91,1012.34,77.37
19.75,57.32,1010.76,79.29
7.19,39.37,1019.67,70.77
26.76,70.98,1007.64,90.51
29.67,71.98,1005.16,67.75
32.86,66.44,1010.98,44.99
10.02,52.75,1021.93,73.68
17.41,40.55,1003.91,76.87
26.53,65.61,1014.29,50.9
29.82,69.75,1010.09,65.02
30.56,69.14,1007.49,71.0
13.92,43.5,1021.14,88.44
19.94,38.52,1018.4,55.9
21.03,44.78,1007.99,36.82
31.33,65.18,1011.97,36.62
11.7,41.16,1019.58,87.49
16.94,50.59,1018.75,94.22
26.06,67.83,1009.26,66.37
15.39,42.28,1007.35,81.35
10.98,37.5,1011.12,97.51
28.41,74.16,1010.29,72.09
4.88,40.27,1012.66,74.51
6.58,40.67,1020.18,71.07
13.79,40.0,1016.02,70.17
27.16,71.32,1007.81,89.07
7.65,41.01,1024.31,97.17
16.3,41.16,1007.88,76.61
23.04,63.86,1019.83,59.78
25.74,65.38,1009.6,54.34
24.31,44.05,1006.16,73.3
23.43,69.23,1013.09,63.48
14.91,46.9,1019.59,98.1
31.28,75.08,1005.39,49.53
25.84,67.83,1009.26,59.55
24.57,49.82,1016.82,65.25
13.42,48.04,1011.63,99.32
25.31,65.59,1011.16,79.71
22.78,59.92,1011.28,88.78
20.19,58.86,1014.3,71.64
17.98,39.63,1005.42,82.12
22.71,75.23,1010.48,76.86
13.68,41.7,1019.19,84.07
24.87,65.75,1006.45,65.75
7.53,41.74,1022.45,90.85
24.97,68.61,1011.0,55.04
13.55,40.71,1019.13,75.44
8.66,40.11,1032.86,75.31
16.84,45.01,1016.14,75.74
23.05,68.67,1006.69,76.43
17.7,49.78,1005.19,100.09
19.39,68.61,1011.09,96.51
30.05,56.9,1007.02,41.96
19.82,63.9,1013.19,78.96
19.1,56.53,1020.18,76.38
17.47,43.56,1014.15,54.71
23.86,45.87,1007.71,48.73
26.31,63.77,1014.15,69.36
26.74,69.89,1013.96,51.82
9.94,40.46,1018.9,68.51
27.01,71.25,1000.46,87.95
21.01,51.19,1008.44,81.49
34.97,73.56,1006.57,44.69
22.51,68.63,1015.1,57.19
21.03,67.45,1015.01,68.59
29.05,75.6,1017.63,51.16
23.6,57.17,1009.84,74.27
5.62,43.65,1017.9,77.43
21.16,65.48,1016.99,72.79
21.89,58.62,1016.15,74.59
9.66,40.05,1015.78,89.06
25.69,59.07,1006.89,82.34
8.33,38.08,1018.94,73.78
7.32,41.22,1015.42,97.25
21.11,41.67,1012.44,52.86
12.25,40.75,1016.02,82.4
24.57,51.95,1005.8,70.07
16.64,48.92,1011.55,78.76
11.57,41.54,1020.13,69.14
29.23,75.6,1017.72,52.26
32.37,67.83,1008.32,57.39
26.17,58.86,1014.52,51.28
6.05,38.68,1017.46,66.13
8.64,41.66,1014.14,80.44
25.91,75.6,1018.23,62.65
25.02,59.92,1009.9,76.27
25.96,68.08,1010.86,67.07
25.5,59.27,1012.92,68.88
14.85,45.01,1013.12,85.53
19.06,44.63,1004.23,84.43
15.22,41.67,1013.18,67.17
